timestamp,open,high,low,close,volume
1765353600,3329.48,3330.46,3322.27,3322.27,5523.986
1765357200,3322.27,3348.79,3315.0,3347.89,13745.623
1765360800,3347.88,3376.0,3310.37,3312.36,31113.1076
1765364400,3312.36,3320.05,3296.99,3318.39,15090.1082
1765368000,3318.39,3327.31,3309.06,3324.56,11796.7036
1765371600,3324.55,3338.92,3319.55,3334.58,15954.3485
1765375200,3334.59,3339.14,3304.45,3319.41,20079.5767
1765378800,3319.41,3338.0,3306.8,3328.25,16478.356
1765382400,3328.25,3369.52,3320.72,3351.4,23053.912
1765386000,3351.39,3386.0,3346.54,3370.47,23537.9134
1765389600,3370.47,3429.51,3359.76,3381.56,51462.9682
1765393200,3381.55,3435.0,3346.8,3390.71,88865.0975
1765396800,3390.67,3447.44,3345.82,3355.44,70689.6365
1765400400,3355.44,3369.05,3329.13,3339.83,24972.9988
1765404000,3339.82,3355.8,3318.29,3346.5,16207.4187
1765407600,3346.5,3352.86,3317.37,3324.14,15809.3252
1765411200,3324.14,3327.37,3259.03,3279.58,36466.7336
1765414800,3279.58,3280.06,3244.01,3254.89,26944.6729
1765418400,3254.88,3255.96,3206.03,3211.0,28911.8196
1765422000,3211.0,3211.01,3167.07,3191.42,46108.7863
1765425600,3191.42,3216.16,3180.93,3215.45,20718.7734
1765429200,3215.44,3215.64,3194.51,3214.35,11456.5725
1765432800,3214.35,3214.77,3194.33,3202.77,9518.376
1765436400,3202.78,3206.38,3195.52,3201.51,8043.5999
1765440000,3201.52,3201.7,3178.0,3197.06,15045.3058
1765443600,3197.05,3213.0,3193.24,3198.56,10989.9091
1765447200,3198.56,3203.0,3188.23,3196.13,7253.4572
1765450800,3196.12,3202.58,3192.74,3192.75,5415.5979
1765454400,3192.75,3207.32,3187.23,3199.14,11191.1973
1765458000,3199.15,3203.89,3188.65,3191.97,9374.6122
1765461600,3191.96,3195.98,3145.28,3159.76,36172.3154
1765465200,3159.76,3210.0,3155.17,3179.25,35753.2862
1765468800,3179.24,3197.18,3155.0,3175.08,20756.262600000002
1765472400,3175.08,3204.16,3168.23,3181.52,23445.6351
1765476000,3181.51,3234.25,3179.56,3203.47,26455.0794
1765479600,3203.47,3229.35,3190.11,3194.51,19345.8128
1765483200,3194.52,3226.8,3186.36,3221.73,20170.0744
1765486800,3221.74,3273.4,3215.0,3249.41,43587.0875
1765490400,3249.41,3266.0,3229.36,3238.28,14677.6035
1765494000,3238.28,3245.28,3223.48,3237.39,16311.6685
1765497600,3237.38,3247.0,3185.2,3189.24,16716.6026
1765501200,3189.24,3246.38,3189.24,3234.7,13430.2677
1765504800,3234.7,3265.5,3227.41,3258.63,13086.8409
1765508400,3258.64,3264.32,3238.25,3245.49,8679.5842
1765512000,3245.49,3251.38,3240.29,3247.54,6089.4325
1765515600,3247.54,3251.76,3232.79,3247.7,9218.8559
1765519200,3247.71,3265.0,3245.69,3254.04,11576.7013
1765522800,3254.03,3257.91,3242.99,3246.55,7151.6643
1765526400,3246.55,3250.39,3234.6,3244.8,7473.7982999999995
1765530000,3244.79,3254.88,3232.78,3251.38,8862.6724
1765533600,3251.37,3255.7,3240.18,3244.06,6172.6956
1765537200,3244.06,3245.97,3225.92,3242.59,15762.8035
1765540800,3242.59,3249.49,3233.64,3247.57,8647.8469
1765544400,3247.58,3251.31,3237.8,3242.5,8181.3117
1765548000,3242.49,3242.5,3232.16,3233.54,1765.7025
