timestamp,open,high,low,close,volume
1750176000,0.16472,0.16472,0.16413,0.16414,2600503.0
1750179600,0.16413,0.16755,0.16392,0.16652,57052934.0
1750183200,0.16651,0.169,0.16637,0.16899,24650979.0
1750186800,0.16899,0.1715,0.1688,0.17037,32262587.0
1750190400,0.17036,0.17086,0.16938,0.16956,22118740.0
1750194000,0.16955,0.17061,0.1685,0.16962,29114976.0
1750197600,0.16963,0.1701,0.16834,0.16854,18217020.0
1750201200,0.16854,0.17023,0.16853,0.16936,9745742.0
1750204800,0.16936,0.17059,0.16911,0.17025,19341175.0
1750208400,0.17026,0.17178,0.17025,0.1704,30023045.0
1750212000,0.1704,0.17065,0.16958,0.16976,19522084.0
1750215600,0.16975,0.17098,0.16969,0.17064,9307365.0
1750219200,0.17065,0.17222,0.17064,0.17162,15376433.0
1750222800,0.17163,0.17199,0.17131,0.17136,10475268.0
1750226400,0.17136,0.1715,0.17,0.17043,18174195.0
1750230000,0.17042,0.17125,0.17026,0.17119,12720985.0
1750233600,0.17118,0.17173,0.16999,0.1705,21599086.0
1750237200,0.17051,0.17092,0.16953,0.16969,18975002.0
1750240800,0.1697,0.16979,0.1662,0.16678,52228406.0
1750244400,0.16678,0.16908,0.16666,0.16871,28665830.0
1750248000,0.16872,0.16876,0.16718,0.16738,17696586.0
1750251600,0.16739,0.16747,0.16405,0.16671,82085866.0
1750255200,0.16671,0.16948,0.16636,0.16743,63186015.0
1750258800,0.16743,0.16875,0.16642,0.16817,37057871.0
1750262400,0.16817,0.16834,0.16682,0.16725,17620111.0
1750266000,0.16724,0.16814,0.16567,0.16767,26959139.0
1750269600,0.16767,0.16895,0.16544,0.16554,63582456.0
1750273200,0.16554,0.16832,0.16524,0.16699,45714722.0
1750276800,0.167,0.17116,0.16622,0.17055,27865627.0
1750280400,0.17056,0.17137,0.16942,0.17097,24858761.0
1750284000,0.17096,0.17158,0.17028,0.17041,10228658.0
1750287600,0.17042,0.17111,0.16977,0.17068,6327833.0
1750291200,0.17069,0.17204,0.16991,0.17086,16584980.0
1750294800,0.17087,0.17092,0.16946,0.16974,17158649.0
1750298400,0.16975,0.17071,0.16934,0.16989,12106819.0
1750302000,0.16989,0.171,0.16989,0.17091,8046989.0
1750305600,0.17091,0.171,0.17017,0.17089,7976546.0
1750309200,0.17089,0.17152,0.17062,0.17072,18479657.0
1750312800,0.17071,0.17116,0.17,0.17017,9846669.0
1750316400,0.17017,0.1709,0.1699,0.16999,6973127.0
1750320000,0.16998,0.17082,0.16997,0.17,9774672.0
1750323600,0.17001,0.17085,0.16979,0.17046,13645233.0
1750327200,0.17047,0.17059,0.16928,0.16952,12722265.0
1750330800,0.16952,0.16952,0.16853,0.16896,21751087.0
1750334400,0.16897,0.16959,0.16843,0.16952,22661741.0
1750338000,0.16952,0.16999,0.16822,0.16837,24316675.0
1750341600,0.16838,0.16933,0.16773,0.16815,16481702.0
1750345200,0.16816,0.16884,0.16798,0.16828,10160578.0
1750348800,0.16828,0.16945,0.16819,0.16837,17565410.0
1750352400,0.16838,0.17043,0.16803,0.16992,19431340.0
1750356000,0.16992,0.17098,0.1695,0.17001,13244376.0
1750359600,0.17,0.17042,0.16966,0.16976,8656742.0
1750363200,0.16976,0.17056,0.16929,0.1697,9016492.0
1750366800,0.1697,0.17064,0.16945,0.17026,12712267.0
1750370400,0.17025,0.17175,0.17023,0.17107,17274201.0
1750374000,0.17108,0.1714,0.17063,0.17092,11444886.0
1750377600,0.17091,0.17156,0.17068,0.17094,15481966.0
1750381200,0.17093,0.17108,0.16993,0.17031,34225149.0
1750384800,0.17031,0.17037,0.16913,0.16946,20283398.0
1750388400,0.16946,0.16992,0.16912,0.16929,34895148.0
1750392000,0.1693,0.16932,0.16729,0.16749,48252413.0
1750395600,0.16749,0.16832,0.16712,0.16821,15612982.0
1750399200,0.16822,0.16852,0.16779,0.16794,8218338.0
1750402800,0.16793,0.17061,0.16761,0.17054,45616005.0
1750406400,0.17054,0.17141,0.16984,0.17036,76765362.0
1750410000,0.17037,0.17069,0.16981,0.17012,12331455.0
