timestamp,funding_rate
1579449600,0.00010000
1579478400,0.00010000
1579507200,0.00010000
1579536000,0.00010000
1579564800,0.00010000
1579593600,0.00010000
1579622400,0.00010000
1579651200,0.00010000
1579680000,0.00010000
1579708800,0.00010000
1579737600,0.00010000
1579766400,0.00010000
1579795200,0.00010000
1579824000,0.00010000
1579852800,0.00010000
1579881600,0.00010000
1579910400,0.00010000
1579939200,0.00010000
1579968000,0.00010000
1579996800,0.00010000
1580025600,0.00010000
1580054400,0.00010000
1580083200,0.00010000
1580112000,0.00010000
1580140800,0.00010000
1580169600,0.00010000
1580198400,0.00010000
1580227200,0.00010000
1580256000,0.00010000
1580284800,0.00010000
1580313600,0.00010000
1580342400,0.00010000
1580371200,0.00010000
1580400000,0.00010000
1580428800,0.00010000
1580457600,0.00010000
1580486400,0.00010000
1580515200,0.00010000
1580544000,0.00010000
1580572800,0.00010000
1580601600,0.00010000
1580630400,0.00144490
1580659200,0.00179835
1580688000,0.00164031
1580716800,0.00071241
1580745600,0.00048046
1580774400,0.00014095
1580803200,0.00031409
1580832000,0.00073434
1580860800,0.00040653
1580889600,0.00010000
1580918400,0.00031833
1580947200,0.00162987
1580976000,0.00396642
1581004800,0.00146499
1581033600,0.00052055
1581062400,0.00156332
1581091200,0.00250463
1581120000,0.00198965
1581148800,0.00175849
1581177600,0.00070553
1581206400,0.00081936
1581235200,0.00161188
1581264000,0.00248280
1581292800,0.00217640
1581321600,0.00162089
1581350400,0.00099124
1581379200,0.00126237
1581408000,0.00096237
1581436800,0.00056017
1581465600,0.00235305
1581494400,0.00284851
1581523200,0.00197620
1581552000,0.00245330
1581580800,0.00249154
1581609600,0.00085375
1581638400,0.00085489
1581667200,0.00041437
1581696000,0.00118214
1581724800,0.00174570
1581753600,0.00050419
1581782400,0.00081641
1581811200,0.00010000
1581840000,0.00010000
1581868800,0.00010000
1581897600,0.00010000
1581926400,0.00010000
1581955200,0.00010000
1581984000,0.00010000
1582012800,0.00010000
1582041600,0.00010000
1582070400,0.00010000
1582099200,0.00010000
1582128000,0.00010000
1582156800,0.00010000
1582185600,0.00010000
1582214400,0.00010000
1582243200,0.00010000
1582272000,0.00010000
1582300800,0.00010000
1582329600,0.00010000
1582358400,0.00010000
1582387200,0.00010000
1582416000,0.00010000
1582444800,0.00010000
1582473600,0.00016250
1582502400,0.00021446
1582531200,0.00010000
1582560000,0.00018817
1582588800,0.00066285
1582617600,0.00010000
1582646400,0.00010000
1582675200,0.00010000
1582704000,0.00010000
1582732800,0.00010000
1582761600,0.00010000
1582790400,0.00010000
1582819200,0.00010000
1582848000,0.00010000
1582876800,0.00010000
1582905600,0.00010000
1582934400,0.00010000
1582963200,0.00010000
1582992000,0.00010000
1583020800,0.00010000
1583049600,0.00010000
1583078400,0.00010000
1583107200,0.00010000
1583136000,0.00010000
1583164800,0.00010000
1583193600,0.00010000
1583222400,0.00010000
1583251200,0.00010000
1583280000,0.00010000
1583308800,0.00010000
1583337600,0.00010000
1583366400,0.00010000
1583395200,0.00015045
1583424000,0.00034416
1583452800,0.00010000
1583481600,0.00010000
1583510400,0.00010000
1583539200,0.00010000
1583568000,0.00010000
1583596800,0.00073258
1583625600,0.00010000
1583654400,0.00010000
1583683200,0.00010000
1583712000,0.00010000
1583740800,0.00010000
1583769600,0.00010000
1583798400,0.00010000
