timestamp,funding_rate
1581321600,0.00000000
1581350400,0.00304635
1581379200,0.00161571
1581408000,0.00261274
1581436800,0.00155591
1581465600,0.00326618
1581494400,0.00222329
1581523200,0.00123233
1581552000,0.00066404
1581580800,0.00339783
1581609600,0.00051288
1581638400,0.00000000
1581667200,0.00083110
1581696000,0.00045706
1581724800,0.00205219
1581753600,0.00121877
1581782400,0.00231415
1581811200,0.00000000
1581840000,0.00000000
1581868800,0.00000000
1581897600,0.00000000
1581926400,0.00030250
1581955200,0.00110646
1581984000,0.00007369
1582012800,0.00000000
1582041600,0.00017557
1582070400,0.00002421
1582099200,0.00137686
1582128000,0.00000000
1582156800,0.00046778
1582185600,0.00072738
1582214400,0.00020171
1582243200,0.00000000
1582272000,0.00024140
1582300800,0.00042486
1582329600,0.00064889
1582358400,0.00049596
1582387200,0.00052603
1582416000,0.00075795
1582444800,0.00081155
1582473600,0.00020372
1582502400,0.00043004
1582531200,0.00015968
1582560000,0.00043662
1582588800,0.00012455
1582617600,0.00030493
1582646400,0.00031773
1582675200,0.00015623
1582704000,0.00018209
1582732800,0.00000000
1582761600,0.00000000
1582790400,0.00000000
1582819200,0.00000000
1582848000,0.00000000
1582876800,0.00000000
1582905600,0.00000000
1582934400,0.00000000
1582963200,0.00000000
1582992000,0.00028972
1583020800,0.00019026
1583049600,0.00031743
1583078400,0.00038074
1583107200,0.00000000
1583136000,0.00000000
1583164800,0.00000000
1583193600,-0.00001823
1583222400,-0.00020427
1583251200,0.00000000
1583280000,0.00000000
1583308800,0.00000000
1583337600,-0.00063660
1583366400,0.00000000
1583395200,0.00016672
1583424000,0.00003555
1583452800,0.00072615
1583481600,0.00006931
1583510400,0.00018643
1583539200,0.00000000
1583568000,0.00099038
1583596800,0.00076374
1583625600,0.00084351
1583654400,0.00050183
1583683200,0.00066063
1583712000,0.00076211
1583740800,0.00000000
1583769600,0.00000000
1583798400,0.00000000
1583827200,0.00000000
1583856000,0.00000000
1583884800,0.00000000
1583913600,0.00000000
1583942400,0.00000000
1583971200,0.00000000
1584000000,0.00000000
1584028800,-0.00042140
1584057600,0.00001447
1584086400,-0.00584369
1584115200,-0.00142512
1584144000,-0.00003866
1584172800,0.00138786
1584201600,0.00061685
1584230400,0.00031569
1584259200,0.00000000
1584288000,0.00049659
1584316800,0.00000000
1584345600,0.00000000
1584374400,-0.00025194
1584403200,0.00000000
1584432000,0.00006145
1584460800,0.00000000
1584489600,0.00000000
1584518400,0.00000000
1584547200,0.00000000
1584576000,0.00000000
1584604800,0.00000000
1584633600,0.00000000
1584662400,0.00000000
1584691200,0.00000000
1584720000,0.00003196
1584748800,0.00000000
1584777600,0.00000000
1584806400,0.00000000
1584835200,0.00000000
1584864000,0.00000000
1584892800,0.00000000
1584921600,0.00000000
1584950400,0.00000000
1584979200,0.00000000
1585008000,0.00000000
1585036800,0.00000000
1585065600,0.00000000
1585094400,-0.00028381
1585123200,-0.00063857
1585152000,-0.00116804
1585180800,-0.00136474
1585209600,-0.00101418
1585238400,0.00000000
1585267200,0.00000000
1585296000,0.00000000
1585324800,-0.00088447
1585353600,-0.00069922
1585382400,0.00000000
1585411200,-0.00096105
1585440000,-0.00095820
1585468800,-0.00071773
1585497600,-0.00030985
1585526400,-0.00058307
1585555200,-0.00051558
1585584000,-0.00037297
1585612800,-0.00034341
1585641600,-0.00044911
1585670400,0.00000000
1585699200,0.00000000
1585728000,0.00000000
1585756800,0.00000000
1585785600,-0.00038278
1585814400,-0.00053770
1585843200,0.00000000
1585872000,-0.00005878
1585900800,-0.00093878
1585929600,0.00000000
1585958400,0.00000000
1585987200,0.00000000
1586016000,0.00000000
1586044800,0.00001815
1586073600,0.00003597
1586102400,0.00000000
1586131200,0.00019490
1586160000,0.00012984
1586188800,0.00000000
1586217600,0.00000000
1586246400,0.00008068
1586275200,0.00006871
1586304000,0.00000000
1586332800,0.00000000
1586361600,0.00000000
1586390400,0.00000000
1586419200,0.00000000
1586448000,0.00000000
1586476800,0.00000000
1586505600,0.00000000
1586534400,0.00000000
1586563200,-0.00012615
1586592000,0.00000000
1586620800,0.00000000
1586649600,0.00000000
1586678400,0.00000000
1586707200,0.00000000
1586736000,0.00000000
1586764800,0.00000000
1586793600,-0.00106444
1586822400,-0.00105536
1586851200,-0.00048669
1586880000,-0.00163126
1586908800,-0.00161834
1586937600,-0.00054383
1586966400,0.00000000
1586995200,-0.00022565
1587024000,-0.00154515
1587052800,-0.00162046
1587081600,-0.00244099
1587110400,-0.00218330
1587139200,-0.00082619
1587168000,-0.00088774
1587196800,-0.00023463
1587225600,-0.00019125
1587254400,-0.00072850
1587283200,-0.00098575
1587312000,-0.00097202
1587340800,-0.00083493
1587369600,-0.00040011
1587398400,-0.00120041
1587427200,-0.00205524
1587456000,-0.00022570
1587484800,-0.00129702
1587513600,-0.00099634
1587542400,-0.00048035
1587571200,0.00000000
1587600000,0.00000000
1587628800,-0.00053230
1587657600,0.00000000
1587686400,0.00000000
1587715200,0.00000000
1587744000,0.00000000
1587772800,0.00000000
1587801600,0.00000000
1587830400,0.00000000
1587859200,0.00000000
1587888000,-0.00009795
1587916800,0.00000000
1587945600,0.00000000
1587974400,0.00000000
1588003200,0.00000000
1588032000,0.00000000
1588060800,-0.00064392
1588089600,0.00000000
1588118400,0.00000000
1588147200,0.00000000
1588176000,0.00000000
1588204800,-0.00065188
1588233600,-0.00016727
1588262400,-0.00190521
1588291200,-0.00132408
1588320000,-0.00021921
1588348800,-0.00043006
1588377600,-0.00069085
1588406400,-0.00080576
1588435200,-0.00006443
1588464000,0.00000000
1588492800,0.00000000
1588521600,-0.00121372
1588550400,-0.00119549
1588579200,0.00000000
1588608000,0.00000000
1588636800,0.00000000
1588665600,0.00000000
1588694400,0.00000000
1588723200,-0.00056844
1588752000,-0.00080135
1588780800,0.00000000
1588809600,0.00000000
1588838400,-0.00021386
1588867200,0.00000000
1588896000,0.00000000
1588924800,0.00000000
1588953600,0.00000000
1588982400,0.00000000
1589011200,0.00000000
1589040000,0.00000000
1589068800,0.00000000
1589097600,-0.00078928
1589126400,-0.00060654
1589155200,0.00000000
1589184000,-0.00025328
1589212800,0.00000000
1589241600,-0.00029358
1589270400,0.00000000
1589299200,0.00000000
1589328000,-0.00025472
1589356800,-0.00099136
1589385600,0.00000000
1589414400,0.00000000
1589443200,-0.00095429
1589472000,-0.00009641
1589500800,0.00000000
1589529600,0.00000000
1589558400,0.00000000
1589587200,0.00000000
1589616000,0.00000000
1589644800,0.00000000
1589673600,0.00000000
1589702400,0.00000000
1589731200,0.00000000
1589760000,0.00000000
1589788800,0.00000000
1589817600,0.00000000
1589846400,0.00000000
1589875200,0.00000000
1589904000,0.00000000
1589932800,0.00000000
1589961600,0.00000000
1589990400,0.00000000
1590019200,0.00000000
1590048000,0.00000000
1590076800,0.00000000
1590105600,0.00000000
1590134400,0.00002744
1590163200,0.00000000
1590192000,0.00009990
1590220800,0.00005223
1590249600,0.00000000
1590278400,0.00005841
1590307200,0.00023836
1590336000,0.00000000
1590364800,0.00000000
1590393600,0.00000000
1590422400,0.00000000
1590451200,0.00000000
1590480000,0.00000000
1590508800,0.00000000
1590537600,0.00000000
1590566400,0.00000000
1590595200,0.00000000
1590624000,0.00000000
1590652800,0.00000000
1590681600,0.00000000
1590710400,0.00000000
1590739200,0.00000000
1590768000,0.00000000
1590796800,0.00000000
1590825600,0.00000000
1590854400,0.00000896
1590883200,0.00003531
1590912000,0.00035834
1590940800,0.00000000
1590969600,0.00000000
1590998400,0.00000000
1591027200,0.00000000
1591056000,0.00008273
1591084800,0.00150317
1591113600,0.00015673
1591142400,0.00000000
1591171200,0.00000000
1591200000,0.00000000
1591228800,0.00000000
1591257600,0.00000000
1591286400,0.00000000
1591315200,0.00000000
1591344000,0.00000000
1591372800,0.00000000
1591401600,0.00000000
1591430400,0.00000000
1591459200,0.00000000
1591488000,0.00000000
1591516800,0.00000000
1591545600,0.00003662
1591574400,0.00000000
1591603200,0.00000000
1591632000,0.00000000
1591660800,0.00000000
1591689600,0.00000000
1591718400,0.00028021
1591747200,0.00000000
1591776000,0.00000000
1591804800,0.00000000
1591833600,0.00003271
1591862400,0.00006225
1591891200,0.00022627
1591920000,0.00000000
1591948800,0.00000000
1591977600,0.00000000
1592006400,0.00000000
1592035200,0.00000000
1592064000,0.00000000
1592092800,0.00000000
1592121600,0.00000000
1592150400,0.00000000
1592179200,0.00000000
1592208000,0.00000000
1592236800,0.00000000
1592265600,0.00000000
1592294400,0.00000000
1592323200,0.00000000
1592352000,0.00000000
1592380800,0.00000000
1592409600,0.00000000
1592438400,0.00000000
1592467200,0.00000000
1592496000,0.00000000
1592524800,0.00000000
1592553600,0.00000000
1592582400,0.00000000
1592611200,0.00000000
1592640000,0.00000000
1592668800,0.00000000
1592697600,0.00022272
1592726400,0.00023167
1592755200,0.00012856
1592784000,0.00015194
1592812800,0.00055942
1592841600,0.00050433
1592870400,0.00041717
1592899200,0.00032418
1592928000,0.00022358
1592956800,0.00032558
1592985600,0.00031154
1593014400,0.00022791
1593043200,0.00065156
1593072000,0.00000000
1593100800,0.00000000
1593129600,0.00000000
1593158400,0.00000000
1593187200,0.00000000
1593216000,0.00000000
1593244800,0.00000000
1593273600,0.00000000
1593302400,0.00000000
1593331200,0.00000000
1593360000,0.00000000
1593388800,0.00000000
1593417600,0.00000000
1593446400,0.00000000
1593475200,0.00000000
1593504000,0.00007460
1593532800,0.00000000
1593561600,0.00006488
1593590400,0.00022682
1593619200,0.00003501
1593648000,0.00000000
1593676800,0.00000000
1593705600,0.00000000
1593734400,0.00015225
1593763200,0.00000000
1593792000,0.00000000
1593820800,0.00000000
1593849600,0.00026054
1593878400,0.00020423
1593907200,0.00000000
1593936000,0.00000000
1593964800,0.00000000
1593993600,0.00000000
1594022400,0.00000000
1594051200,0.00106170
1594080000,0.00045655
1594108800,0.00098882
1594137600,0.00088952
1594166400,0.00078954
1594195200,0.00000000
1594224000,0.00013316
1594252800,0.00048519
1594281600,0.00010307
1594310400,0.00019539
1594339200,0.00000000
1594368000,0.00004959
1594396800,0.00016453
1594425600,0.00013604
1594454400,0.00028831
1594483200,0.00000000
1594512000,0.00000000
1594540800,0.00000000
1594569600,0.00078054
1594598400,0.00095522
1594627200,0.00044795
1594656000,0.00055100
1594684800,0.00010593
1594713600,0.00066729
1594742400,0.00084732
1594771200,0.00041900
1594800000,0.00032947
1594828800,0.00023178
1594857600,0.00060186
1594886400,0.00030190
1594915200,0.00000000
1594944000,0.00000000
1594972800,0.00000000
1595001600,0.00000000
1595030400,0.00000000
1595059200,0.00000000
1595088000,0.00000000
1595116800,0.00000000
1595145600,0.00000000
1595174400,0.00000000
1595203200,0.00054102
1595232000,0.00000000
1595260800,0.00045980
1595289600,0.00027418
1595318400,0.00069242
1595347200,0.00000000
1595376000,0.00000000
1595404800,0.00000000
1595433600,0.00019297
1595462400,0.00028134
1595491200,0.00000000
1595520000,0.00020308
1595548800,0.00000766
1595577600,0.00000000
1595606400,0.00020401
1595635200,0.00004774
1595664000,0.00003634
1595692800,0.00000000
1595721600,0.00012314
1595750400,0.00052438
1595779200,0.00015007
1595808000,0.00014051
1595836800,0.00073344
1595865600,0.00015918
1595894400,0.00012999
1595923200,0.00027606
1595952000,0.00076482
1595980800,0.00017989
1596009600,0.00062354
1596038400,0.00068354
1596067200,0.00054630
1596096000,0.00044976
1596124800,0.00042414
1596153600,0.00061617
1596182400,0.00051379
1596211200,0.00024454
1596240000,0.00010009
1596268800,0.00027659
1596297600,0.00022820
1596326400,0.00129589
1596355200,0.00000000
1596384000,0.00000000
1596412800,0.00000000
1596441600,0.00000000
1596470400,0.00049705
1596499200,0.00044200
1596528000,0.00069085
1596556800,0.00060812
1596585600,0.00043398
1596614400,0.00027106
1596643200,0.00000000
1596672000,0.00000000
1596700800,-0.00013679
1596729600,-0.00020248
1596758400,0.00000000
1596787200,0.00000000
1596816000,0.00000000
1596844800,-0.00219836
1596873600,-0.00055752
1596902400,-0.00150728
1596931200,-0.00058693
1596960000,-0.00029548
1596988800,-0.00036793
1597017600,0.00000000
1597046400,0.00000000
1597075200,0.00035918
1597104000,0.00041831
1597132800,0.00024776
1597161600,0.00000000
1597190400,0.00000000
1597219200,0.00000000
1597248000,0.00019557
1597276800,0.00000000
1597305600,0.00074298
1597334400,0.00063237
1597363200,0.00075067
1597392000,0.00057341
1597420800,0.00097859
1597449600,0.00014737
1597478400,0.00038377
1597507200,0.00053827
1597536000,0.00042953
1597564800,0.00017072
1597593600,0.00014081
1597622400,0.00066913
1597651200,0.00057460
1597680000,0.00047913
1597708800,0.00156863
