timestamp,open,high,low,close,volume
1704067200000,32957.50423634997,32992.78407062181,32914.874032334985,32992.78407062181,172637705.71756017
1704069000000,32976.20494601786,33022.31834410933,32952.005868604865,32979.06550217976,126807762.71924093
1704070800000,32996.58126779845,33016.7661154688,32920.12604387183,32966.43799526668,143093137.3186687
1704072600000,32963.605781026294,33010.87848100668,32932.30136640216,32970.10554208717,187230407.92494613
1704074400000,32978.832703091204,33064.91690525047,32944.64463664056,33033.80232892919,116648647.55041224
1704076200000,33038.69808432991,33082.97988037927,32959.63347035311,33035.04203509435,229772409.30888534
1704078000000,33027.727521580295,33079.67624030971,32998.39025159214,33059.87708333951,207144904.53306556
1704079800000,33032.96762179202,33066.246269968506,32974.00999935365,32987.19975152764,227937639.6377252
1704081600000,32996.18936433975,33060.89669518135,32951.32489324382,33042.93921839885,141966511.33505955
1704083400000,33026.66609460434,33057.21496225189,32954.56390894341,33036.34696527141,133105389.77746984
1704085200000,33012.66292169012,33048.62374898379,32971.55123994721,33031.30531853085,112501604.184259
1704087000000,33021.31006091843,33049.64786848299,32918.8071330118,32996.1371410044,153291394.89704385
1704088800000,32992.79930541715,33041.56011146394,32936.8832105864,32993.524202173714,156028938.97387362
1704090600000,32984.755166563635,33066.83459651703,32965.43884769853,33010.97505658222,173861239.6032355
1704092400000,33022.601098514424,33052.346981543444,32940.42635298013,32997.74757118414,148635199.35783273
1704094200000,32990.63706845792,33029.890424116464,32929.84770977288,32958.60198552964,153342595.70962077
1704096000000,32958.23562459342,32978.31819640867,32881.94742775837,32930.25323769964,166777067.29094502
1704097800000,32935.907810931545,33033.80231064405,32929.23002548131,32991.64324428744,137610001.20053095
1704099600000,32992.6816383926,33014.94131195078,32920.77958108292,32941.625650721064,182083591.40940043
1704101400000,32939.31811410994,32992.82959611899,32868.76446239774,32894.711302433534,97525362.4746223
1704103200000,32904.61718642305,32940.94626142389,32848.770029034444,32888.57056818406,205228638.81036076
1704105000000,32885.09457412112,32912.09473690356,32813.096190928794,32830.56678122766,198206073.6784117
1704106800000,32843.233233315885,32865.0300777523,32781.14046578786,32831.60578036872,190855916.8697805
1704108600000,32827.89240484619,32862.565245745325,32760.384196483523,32791.138164628785,141970118.07399258
1704110400000,32784.06754604647,32839.94256296035,32757.99693996344,32772.46269849847,165419133.15691176
1704112200000,32794.03551365035,32862.25565570454,32759.78605178382,32810.86797668508,129818360.17360629
1704114000000,32827.62129087696,32880.03174841322,32790.36510000615,32847.26479141178,221540943.67103824
1704115800000,32842.80339036875,32908.229599101745,32809.41665293399,32838.29543819473,135624212.14930543
1704117600000,32854.22977436298,32888.88420048199,32805.808924807294,32854.2263330392,145389861.149349
1704119400000,32847.34696760853,32894.86668354572,32823.4050140981,32882.676998485054,129260112.032282
1704121200000,32861.884744187446,32912.97243766273,32832.09591131483,32841.21974938394,109587345.62179765
1704123000000,32844.854761346745,32886.94358072331,32761.097349357944,32829.03045472325,198372481.41603068
1704124800000,32838.58060871579,32869.67795090094,32738.57739443052,32785.92375502816,172982801.25498837
1704126600000,32779.37520407276,32871.22696317524,32755.639144266253,32833.37399625285,178501985.70913
1704128400000,32830.908671247475,32889.08085084747,32802.403172296144,32860.48623634436,184352187.9787705
1704130200000,32855.84157449516,32898.22106758607,32829.278866937,32887.59230418444,150801126.15020266
1704132000000,32893.16706695107,32948.75826617203,32837.327224438406,32905.50292651368,168682495.21305084
1704133800000,32890.04023234445,32919.71964848396,32821.81045030864,32838.28979495302,192352701.0838434
1704135600000,32844.70377699763,32872.84634162961,32775.11553651303,32813.88536822799,92467284.14409924
1704137400000,32818.81736381263,32874.89941363405,32773.54455733074,32816.48690461686,151635418.9406679
1704139200000,32810.46065715895,32859.6043251689,32783.4708359987,32816.4821183425,216264601.64167678
1704141000000,32823.6816305704,32876.756913295554,32772.538869203105,32840.3917374596,207675758.8761975
1704142800000,32844.047287747315,32885.81853901363,32780.875054702075,32814.92654710368,215251435.54579967
1704144600000,32816.93530479814,32839.160951395774,32735.09828715159,32771.26298547169,147920841.6769695
1704146400000,32782.62315222632,32829.54863145655,32738.934114991192,32775.725756310014,88908808.6344241
1704148200000,32779.45370174906,32804.95004223836,32708.926293545275,32774.76291828686,173347852.14150387
1704150000000,32766.099369999614,32814.31288861422,32726.614869743324,32785.841584536945,157733017.39962465
1704151800000,32776.24036201743,32846.90245436324,32748.132841325685,32831.945303058106,125394591.85966654
1704153600000,32815.794508127176,32878.61897380789,32781.443692509754,32842.746545121634,148431803.80976185
1704155400000,32854.07879536865,32883.16846834025,32766.34387756609,32793.92187607137,186886457.5884856
1704157200000,32828.33902240214,32901.99839323038,32784.79166640364,32864.35728523296,151846301.7889977
1704159000000,32861.48479444341,32895.4501749301,32766.774446677577,32791.58207180414,129226143.70248276
1704160800000,32805.0337918151,32841.11826022837,32767.381532477262,32826.38899067477,112568362.79675084
1704162600000,32812.25406146114,32834.76935770223,32756.85764891284,32777.90962329658,150871293.76395923
1704164400000,32773.63762127503,32810.14593383915,32732.46335654576,32761.494146839752,260186999.98305294
1704166200000,32781.13545629233,32822.25265459603,32748.162649851085,32773.56695630226,122208390.27803399
1704168000000,32779.00048015685,32816.6931105677,32731.07596876797,32788.87709426338,215718338.7631659
1704169800000,32778.80956041624,32879.795880144135,32746.416937132155,32819.238892805624,171889874.7454386
1704171600000,32822.40734876083,32853.646821409384,32752.921893698203,32792.50627400721,177096406.46021348
1704173400000,32790.140921207414,32844.27795460641,32756.411047026373,32782.85362031737,146697014.41614962
1704175200000,32807.864144644955,32826.29849340609,32737.250608916667,32779.84330860043,204961850.4898693
1704177000000,32788.9731498165,32849.63192757708,32749.919878807785,32814.572845979244,127379942.9714491
1704178800000,32820.41009300308,32868.057775457426,32790.61476845942,32817.162232643845,216635910.5031962
1704180600000,32819.03266632946,32868.71659663067,32789.75663443326,32834.64449993472,139267188.7847472
1704182400000,32820.9038865227,32880.18316966869,32760.82318104297,32878.968223528325,227171753.31959328
1704184200000,32871.74885966092,32916.12936444139,32824.9866300835,32858.42970185599,151849844.94498703
1704186000000,32863.40680199561,32900.14154581506,32795.692140792926,32872.42237565717,145832205.7953295
1704187800000,32850.56958727583,32916.58993443517,32831.03157029644,32868.770619175266,218468766.34814882
1704189600000,32877.89334418112,32942.437397526555,32832.89161146763,32886.4984489399,167607166.8732966
